time,o,h,l,c,volume,complete,returns
2021-08-25 09:26:00+00:00,1.17538,1.1755,1.17537,1.1755,49,True,8.50738015741258e-05
2021-08-25 09:27:00+00:00,1.17548,1.17548,1.1753,1.1753,47,True,-0.00017015484131573675
2021-08-25 09:28:00+00:00,1.17529,1.1753,1.17512,1.17515,74,True,-0.00012763513387110032
2021-08-25 09:29:00+00:00,1.17514,1.17518,1.17508,1.1751,63,True,-4.254866504195549e-05
2021-08-25 09:30:00+00:00,1.17509,1.1752,1.17502,1.1752,85,True,8.509551977214568e-05
2021-08-25 09:31:00+00:00,1.17521,1.17532,1.17521,1.17527,36,True,5.956255559161429e-05
2021-08-25 09:32:00+00:00,1.17529,1.17539,1.17525,1.17534,64,True,5.955900810477641e-05
2021-08-25 09:33:00+00:00,1.17534,1.1754,1.17534,1.1754,69,True,5.10477551860773e-05
2021-08-25 09:34:00+00:00,1.17538,1.17542,1.17536,1.1754,39,True,0.0
2021-08-25 09:35:00+00:00,1.17538,1.17538,1.17524,1.17526,72,True,-0.00011911548260114294
2021-08-25 09:36:00+00:00,1.17525,1.17526,1.1751,1.1751,45,True,-0.00013614935605362605
2021-08-25 09:37:00+00:00,1.17514,1.17524,1.17512,1.17516,69,True,5.105818080796702e-05
2021-08-25 09:38:00+00:00,1.17518,1.17524,1.17505,1.17522,70,True,5.105557400328896e-05
2021-08-25 09:39:00+00:00,1.17524,1.17537,1.17523,1.17536,47,True,0.00011911953659568601
2021-08-25 09:40:00+00:00,1.17537,1.17537,1.17514,1.17516,64,True,-0.00017017511059902042
2021-08-25 09:41:00+00:00,1.17518,1.17526,1.1751,1.17518,66,True,1.701881429958786e-05
2021-08-25 09:42:00+00:00,1.17516,1.1752,1.17512,1.17516,43,True,-1.701881429953834e-05
2021-08-25 09:43:00+00:00,1.17515,1.1752,1.17514,1.17519,30,True,2.5528112835710065e-05
2021-08-25 09:44:00+00:00,1.17517,1.1752,1.17515,1.17518,49,True,-8.50929853606847e-06
2021-08-25 09:45:00+00:00,1.1752,1.1752,1.17504,1.1751,59,True,-6.807699510763008e-05
2021-08-25 09:46:00+00:00,1.1751,1.17524,1.1751,1.17519,45,True,7.658629364365147e-05
2021-08-25 09:47:00+00:00,1.17517,1.1752,1.17514,1.17515,26,True,-3.40376286017585e-05
2021-08-25 09:48:00+00:00,1.17514,1.17518,1.17508,1.17516,20,True,8.509515766148077e-06
2021-08-25 09:49:00+00:00,1.17518,1.1752,1.17512,1.17514,19,True,-1.7019103944557444e-05
2021-08-25 09:50:00+00:00,1.17512,1.17518,1.17509,1.1751,38,True,-3.4039076863603987e-05
2021-08-25 09:51:00+00:00,1.17511,1.17518,1.17505,1.17507,70,True,-2.5530068038946335e-05
2021-08-25 09:52:00+00:00,1.17508,1.1751,1.17498,1.17505,56,True,-1.7020407469049017e-05
2021-08-25 09:53:00+00:00,1.17504,1.17507,1.17501,1.17504,21,True,-8.510312370941149e-06
2021-08-25 09:54:00+00:00,1.17506,1.17506,1.175,1.175,9,True,-3.4041973756907086e-05
2021-08-25 09:55:00+00:00,1.17498,1.17502,1.17494,1.17495,38,True,-4.255409690223019e-05
2021-08-25 09:56:00+00:00,1.17494,1.17508,1.17494,1.17498,49,True,2.553267544275575e-05
2021-08-25 09:57:00+00:00,1.17499,1.175,1.1748,1.17489,58,True,-7.659998216402898e-05
2021-08-25 09:58:00+00:00,1.1749,1.1749,1.1748,1.17483,48,True,-5.1069914724279905e-05
2021-08-25 09:59:00+00:00,1.17482,1.17492,1.17482,1.1749,47,True,5.958131361548064e-05
2021-08-25 10:00:00+00:00,1.17489,1.17504,1.17489,1.175,40,True,8.511000473251702e-05
2021-08-25 10:01:00+00:00,1.17499,1.17503,1.17486,1.1749,47,True,-8.511000473246417e-05
2021-08-25 10:02:00+00:00,1.17489,1.1749,1.17487,1.17487,9,True,-2.5534414007803012e-05
2021-08-25 10:03:00+00:00,1.17488,1.1749,1.17481,1.1749,30,True,2.5534414007842064e-05
2021-08-25 10:04:00+00:00,1.17492,1.17496,1.17484,1.17484,40,True,-5.106948003866484e-05
2021-08-25 10:05:00+00:00,1.17483,1.17494,1.17482,1.1749,63,True,5.106948003872644e-05
2021-08-25 10:06:00+00:00,1.17491,1.17491,1.17471,1.17479,79,True,-9.362937245372642e-05
2021-08-25 10:07:00+00:00,1.1748,1.17486,1.17474,1.17485,25,True,5.1071653541010974e-05
2021-08-25 10:08:00+00:00,1.17483,1.17484,1.1748,1.17482,26,True,-2.5535500731285495e-05
2021-08-25 10:09:00+00:00,1.17482,1.17486,1.1748,1.17486,18,True,3.404718940780901e-05
2021-08-25 10:10:00+00:00,1.17486,1.17491,1.17485,1.17487,28,True,8.511616228284026e-06
2021-08-25 10:11:00+00:00,1.17488,1.17503,1.17486,1.17502,24,True,0.0001276655504756382
2021-08-25 10:12:00+00:00,1.175,1.17504,1.17498,1.17502,23,True,0.0
2021-08-25 10:13:00+00:00,1.17504,1.17506,1.17496,1.175,24,True,-1.70211317353666e-05
2021-08-25 10:14:00+00:00,1.17502,1.17507,1.17501,1.17504,41,True,3.404197375694086e-05
2021-08-25 10:15:00+00:00,1.17502,1.17502,1.17479,1.17479,59,True,-0.00021278135094312313
2021-08-25 10:16:00+00:00,1.1748,1.1748,1.1747,1.17476,44,True,-2.553680492148266e-05
2021-08-25 10:17:00+00:00,1.17474,1.17474,1.17464,1.17466,38,True,-8.512739319522696e-05
2021-08-25 10:18:00+00:00,1.17466,1.17474,1.17463,1.17463,70,True,-2.5539631123987673e-05
2021-08-25 10:19:00+00:00,1.17465,1.1748,1.17464,1.17479,31,True,0.0001362038292407651
2021-08-25 10:20:00+00:00,1.1748,1.17483,1.17474,1.17482,42,True,2.5536152809618858e-05
2021-08-25 10:21:00+00:00,1.17481,1.17481,1.17463,1.17466,51,True,-0.00013620035092636263
2021-08-25 10:22:00+00:00,1.17464,1.17485,1.17464,1.17476,98,True,8.512739319518979e-05
2021-08-25 10:23:00+00:00,1.17476,1.1749,1.17474,1.17489,34,True,0.00011065477848419615
2021-08-25 10:24:00+00:00,1.17488,1.17492,1.17486,1.1749,45,True,8.511398891098243e-06
2021-08-25 10:25:00+00:00,1.17488,1.1749,1.17474,1.17486,76,True,-3.404603023615538e-05
2021-08-25 10:26:00+00:00,1.17484,1.17497,1.17484,1.17497,43,True,9.362379413014425e-05
2021-08-25 10:27:00+00:00,1.17498,1.17502,1.17474,1.1748,85,True,-0.00014469501295577536
2021-08-25 10:28:00+00:00,1.1748,1.17486,1.1748,1.17483,20,True,2.553593544660193e-05
2021-08-25 10:29:00+00:00,1.17484,1.17492,1.17484,1.17491,22,True,6.809264006287084e-05
2021-08-25 10:30:00+00:00,1.1749,1.17493,1.17476,1.17483,46,True,-6.809264006296102e-05
2021-08-25 10:31:00+00:00,1.17482,1.17482,1.17472,1.17474,38,True,-7.660976267501326e-05
2021-08-25 10:32:00+00:00,1.17476,1.17486,1.17471,1.17485,48,True,9.363335737752016e-05
2021-08-25 10:33:00+00:00,1.17483,1.17492,1.17483,1.17486,23,True,8.511688676603107e-06
2021-08-25 10:34:00+00:00,1.17486,1.17486,1.17474,1.17476,64,True,-8.512014713897097e-05
2021-08-25 10:35:00+00:00,1.17476,1.17478,1.17466,1.17468,43,True,-6.810133481253214e-05
2021-08-25 10:36:00+00:00,1.1747,1.17472,1.17464,1.17467,53,True,-8.512992955418783e-06
2021-08-25 10:37:00+00:00,1.17468,1.17472,1.17464,1.17467,38,True,0.0
2021-08-25 10:38:00+00:00,1.17468,1.17474,1.17466,1.1747,37,True,2.553876145646727e-05
2021-08-25 10:39:00+00:00,1.17472,1.17482,1.1747,1.17481,23,True,9.36365455606817e-05
2021-08-25 10:40:00+00:00,1.1748,1.17481,1.17478,1.17478,10,True,-2.553637017657639e-05
2021-08-25 10:41:00+00:00,1.17476,1.17476,1.17464,1.17467,34,True,-9.363893684068099e-05
2021-08-25 10:42:00+00:00,1.17466,1.17467,1.17456,1.17456,36,True,-9.364770591248863e-05
2021-08-25 10:43:00+00:00,1.17456,1.17456,1.17446,1.17451,36,True,-4.257003836207882e-05
2021-08-25 10:44:00+00:00,1.17449,1.17455,1.17435,1.17436,71,True,-0.00012772098941515663
2021-08-25 10:45:00+00:00,1.17438,1.1744,1.17428,1.17436,79,True,0.0
2021-08-25 10:46:00+00:00,1.17434,1.17445,1.17434,1.1744,55,True,3.40605255572532e-05
2021-08-25 10:47:00+00:00,1.17442,1.17442,1.17434,1.17439,45,True,-8.515022628809212e-06
2021-08-25 10:48:00+00:00,1.17437,1.17438,1.1743,1.1743,46,True,-7.663846658712509e-05
2021-08-25 10:49:00+00:00,1.17432,1.17436,1.17428,1.17434,45,True,3.406226582519191e-05
2021-08-25 10:50:00+00:00,1.17433,1.17446,1.17431,1.1744,76,True,5.109122339049286e-05
2021-08-25 10:51:00+00:00,1.17442,1.1745,1.17437,1.17437,38,True,-2.5545285406234704e-05
2021-08-25 10:52:00+00:00,1.17436,1.17443,1.17435,1.17442,51,True,4.2575113149883924e-05
2021-08-25 10:53:00+00:00,1.17443,1.17452,1.17442,1.1745,22,True,6.811641097274352e-05
2021-08-25 10:54:00+00:00,1.17452,1.17452,1.17435,1.17436,42,True,-0.00011920676427353158
2021-08-25 10:55:00+00:00,1.17436,1.1744,1.17435,1.17438,26,True,1.703040779355175e-05
2021-08-25 10:56:00+00:00,1.1744,1.17447,1.1744,1.17446,32,True,6.811873097454726e-05
2021-08-25 10:57:00+00:00,1.17446,1.17452,1.17446,1.17451,27,True,4.2571850647292666e-05
2021-08-25 10:58:00+00:00,1.17448,1.17466,1.17448,1.17466,37,True,0.00012770467884731015
2021-08-25 10:59:00+00:00,1.17468,1.17473,1.17467,1.17473,42,True,5.958993612864665e-05
2021-08-25 11:00:00+00:00,1.17474,1.17474,1.17457,1.17461,60,True,-0.00010215635038309774
2021-08-25 11:01:00+00:00,1.1746,1.17467,1.1746,1.17463,33,True,1.7026783130310575e-05
2021-08-25 11:02:00+00:00,1.17462,1.17462,1.17448,1.1745,44,True,-0.00011067927286504225
2021-08-25 11:03:00+00:00,1.17449,1.17458,1.17449,1.17457,16,True,5.9598053715310914e-05
2021-08-25 11:04:00+00:00,1.17456,1.17456,1.1744,1.1744,42,True,-0.00014474429243161677
2021-08-25 11:05:00+00:00,1.17441,1.17456,1.1744,1.17451,33,True,9.366046385799271e-05
2021-08-25 11:06:00+00:00,1.17452,1.17452,1.1744,1.1744,27,True,-9.36604638579222e-05
2021-08-25 11:07:00+00:00,1.17442,1.17442,1.17429,1.17432,47,True,-6.812221127333616e-05
2021-08-25 11:08:00+00:00,1.1743,1.17432,1.17404,1.17412,101,True,-0.00017032583373090949
2021-08-25 11:09:00+00:00,1.17408,1.17413,1.17399,1.17403,121,True,-7.665609100294413e-05
2021-08-25 11:10:00+00:00,1.17405,1.17408,1.17392,1.17404,78,True,8.517633631138447e-06
2021-08-25 11:11:00+00:00,1.17406,1.17406,1.1739,1.17398,65,True,-5.110689007164911e-05
2021-08-25 11:12:00+00:00,1.17397,1.17399,1.17384,1.17396,51,True,-1.7036210465827018e-05
2021-08-25 11:13:00+00:00,1.17398,1.17404,1.1739,1.174,49,True,3.407213070398464e-05
2021-08-25 11:14:00+00:00,1.17402,1.17402,1.17394,1.17399,60,True,-8.517923841140676e-06
2021-08-25 11:15:00+00:00,1.174,1.17402,1.17395,1.17399,71,True,0.0
2021-08-25 11:16:00+00:00,1.17397,1.17404,1.17392,1.17401,54,True,1.7035775128187834e-05
2021-08-25 11:17:00+00:00,1.174,1.17402,1.17392,1.17394,41,True,-5.9626482694092305e-05
2021-08-25 11:18:00+00:00,1.17393,1.17398,1.1739,1.17395,58,True,8.518286631891875e-06
2021-08-25 11:19:00+00:00,1.17396,1.17399,1.1739,1.17392,67,True,-2.5555077582360138e-05
2021-08-25 11:20:00+00:00,1.17394,1.17398,1.17386,1.17388,65,True,-3.407445268238523e-05
2021-08-25 11:21:00+00:00,1.17389,1.17393,1.17384,1.17387,58,True,-8.518794590703057e-06
2021-08-25 11:22:00+00:00,1.17386,1.17388,1.17372,1.17372,71,True,-0.00012779062800910858
2021-08-25 11:23:00+00:00,1.17369,1.17386,1.17364,1.1738,56,True,6.815703383204738e-05
2021-08-25 11:24:00+00:00,1.17382,1.17382,1.1737,1.1737,52,True,-8.519701815592939e-05
2021-08-25 11:25:00+00:00,1.1737,1.17372,1.17354,1.1736,121,True,-8.5204277306274e-05
2021-08-25 11:26:00+00:00,1.1736,1.1736,1.1735,1.1735,63,True,-8.521153769378723e-05
2021-08-25 11:27:00+00:00,1.17352,1.17368,1.1735,1.17368,56,True,0.0001533755403104696
2021-08-25 11:28:00+00:00,1.17366,1.17372,1.17362,1.17366,45,True,-1.7040565065650713e-05
2021-08-25 11:29:00+00:00,1.17364,1.1737,1.17356,1.17366,71,True,0.0
2021-08-25 11:30:00+00:00,1.17364,1.17366,1.17352,1.17355,45,True,-9.372829877203338e-05
2021-08-25 11:31:00+00:00,1.17356,1.17362,1.17348,1.17362,64,True,5.9646297473736756e-05
2021-08-25 11:32:00+00:00,1.17361,1.17362,1.17356,1.1736,39,True,-1.704143625274194e-05
2021-08-25 11:33:00+00:00,1.17359,1.17361,1.1735,1.17352,69,True,-6.816864926463773e-05
2021-08-25 11:34:00+00:00,1.1735,1.17362,1.1735,1.17361,58,True,7.668940369228323e-05
2021-08-25 11:35:00+00:00,1.17362,1.17374,1.17361,1.17362,76,True,8.520681825069008e-06
2021-08-25 11:36:00+00:00,1.17361,1.17381,1.17361,1.17377,59,True,0.00012780151589976668
2021-08-25 11:37:00+00:00,1.17375,1.17387,1.17374,1.17387,61,True,8.519193748656675e-05
2021-08-25 11:38:00+00:00,1.17386,1.17392,1.17381,1.17389,71,True,1.7037516612118532e-05
2021-08-25 11:39:00+00:00,1.17388,1.1739,1.17378,1.17386,91,True,-2.5556383773255854e-05
2021-08-25 11:40:00+00:00,1.17388,1.17388,1.1737,1.17374,48,True,-0.00010223206688052885
2021-08-25 11:41:00+00:00,1.17372,1.17377,1.1737,1.17373,19,True,-8.519810689904512e-06
2021-08-25 11:42:00+00:00,1.17372,1.17382,1.1737,1.17382,52,True,7.66756831967702e-05
2021-08-25 11:43:00+00:00,1.17384,1.17386,1.17375,1.17375,43,True,-5.9636134403511266e-05
2021-08-25 11:44:00+00:00,1.17374,1.1738,1.17374,1.17377,27,True,1.7039258451755593e-05
2021-08-25 11:45:00+00:00,1.17376,1.17376,1.1737,1.17376,25,True,-8.51959293401228e-06
2021-08-25 11:46:00+00:00,1.17375,1.1738,1.17373,1.17375,28,True,-8.519665517903391e-06
2021-08-25 11:47:00+00:00,1.17374,1.17378,1.17372,1.17374,25,True,-8.519738103348832e-06
2021-08-25 11:48:00+00:00,1.17375,1.1738,1.1737,1.17372,39,True,-1.70396939673796e-05
2021-08-25 11:49:00+00:00,1.17373,1.17374,1.17372,1.17372,12,True,0.0
2021-08-25 11:50:00+00:00,1.17373,1.17378,1.17372,1.17377,18,True,4.259869052258184e-05
2021-08-25 11:51:00+00:00,1.17378,1.17382,1.17376,1.17378,36,True,8.519520351166895e-06
2021-08-25 11:52:00+00:00,1.17378,1.17392,1.17376,1.17391,42,True,0.00011074716008752763
2021-08-25 11:53:00+00:00,1.1739,1.17392,1.17379,1.17381,50,True,-8.518903451895704e-05
2021-08-25 11:54:00+00:00,1.17382,1.17382,1.17372,1.17372,22,True,-7.6676336442148e-05
2021-08-25 11:55:00+00:00,1.1737,1.17376,1.17369,1.17376,37,True,3.407909758857016e-05
2021-08-25 11:56:00+00:00,1.17377,1.17391,1.17376,1.17384,69,True,6.815471122082011e-05
2021-08-25 11:57:00+00:00,1.17386,1.17393,1.1738,1.17392,69,True,6.815006647282635e-05
2021-08-25 11:58:00+00:00,1.17392,1.17424,1.17392,1.17424,85,True,0.00027255383106841393
2021-08-25 11:59:00+00:00,1.17424,1.17424,1.17402,1.1741,107,True,-0.00011923316058651956
2021-08-25 12:00:00+00:00,1.17409,1.17416,1.17391,1.17408,148,True,-1.7034469248859597e-05
2021-08-25 12:01:00+00:00,1.17406,1.17412,1.17402,1.17405,58,True,-2.5552247960348203e-05
2021-08-25 12:02:00+00:00,1.17404,1.17404,1.17375,1.17382,114,True,-0.0001959222620806253
2021-08-25 12:03:00+00:00,1.17381,1.17388,1.17371,1.17376,60,True,-5.111646888558175e-05
2021-08-25 12:04:00+00:00,1.17376,1.17377,1.17364,1.17369,103,True,-5.9639182960866654e-05
2021-08-25 12:05:00+00:00,1.17368,1.17373,1.17362,1.17365,94,True,-3.408113013337496e-05
2021-08-25 12:06:00+00:00,1.17364,1.1737,1.17356,1.17356,59,True,-7.668678988612195e-05
2021-08-25 12:07:00+00:00,1.17358,1.1736,1.17336,1.17342,114,True,-0.00011930225239764698
2021-08-25 12:08:00+00:00,1.17343,1.17364,1.17342,1.17362,111,True,0.00017042743241210923
2021-08-25 12:09:00+00:00,1.1736,1.17371,1.17357,1.17368,89,True,5.112256636398956e-05
2021-08-25 12:10:00+00:00,1.17367,1.17369,1.17355,1.17358,69,True,-8.52057292847321e-05
2021-08-25 12:11:00+00:00,1.17358,1.17368,1.17358,1.17361,48,True,2.5562481095731494e-05
2021-08-25 12:12:00+00:00,1.17362,1.17364,1.17347,1.17348,58,True,-0.00011077547101551978
2021-08-25 12:13:00+00:00,1.1735,1.17352,1.17344,1.17347,48,True,-8.521698374565946e-06
2021-08-25 12:14:00+00:00,1.17346,1.17356,1.1734,1.17354,98,True,5.965036367192728e-05
2021-08-25 12:15:00+00:00,1.17355,1.17367,1.17353,1.17367,68,True,0.00011076980767188896
2021-08-25 12:16:00+00:00,1.17368,1.1737,1.1735,1.17352,47,True,-0.00012781240564617677
2021-08-25 12:17:00+00:00,1.17353,1.17355,1.17348,1.17354,31,True,1.7042597974126328e-05
2021-08-25 12:18:00+00:00,1.17356,1.17363,1.17356,1.17362,40,True,6.816748754324564e-05
2021-08-25 12:19:00+00:00,1.17361,1.17365,1.17354,1.17363,41,True,8.520609223541104e-06
2021-08-25 12:20:00+00:00,1.17362,1.17372,1.17354,1.17365,105,True,1.704100064798718e-05
2021-08-25 12:21:00+00:00,1.17366,1.17368,1.17356,1.17368,50,True,2.5560956492291156e-05
2021-08-25 12:22:00+00:00,1.17368,1.1738,1.17364,1.17378,41,True,8.519846988707807e-05
2021-08-25 12:23:00+00:00,1.1738,1.17389,1.17368,1.17368,105,True,-8.519846988699817e-05
2021-08-25 12:24:00+00:00,1.1737,1.17372,1.17364,1.17366,39,True,-1.7040565065650713e-05
2021-08-25 12:25:00+00:00,1.17365,1.17368,1.17358,1.17361,106,True,-4.260268312327708e-05
2021-08-25 12:26:00+00:00,1.17362,1.17366,1.17358,1.17361,37,True,0.0
2021-08-25 12:27:00+00:00,1.17362,1.17364,1.1736,1.17362,18,True,8.520681825069008e-06
2021-08-25 12:28:00+00:00,1.1736,1.17369,1.1736,1.17368,31,True,5.112256636398956e-05
2021-08-25 12:29:00+00:00,1.1737,1.1737,1.17348,1.1735,28,True,-0.0001533755403104007
2021-08-25 12:30:00+00:00,1.17349,1.1735,1.17324,1.17348,179,True,-1.7043178894050885e-05
2021-08-25 12:31:00+00:00,1.17347,1.17365,1.17326,1.17359,156,True,9.373388955613011e-05
2021-08-25 12:32:00+00:00,1.17358,1.1736,1.17336,1.17338,86,True,-0.0001789541413483706
2021-08-25 12:33:00+00:00,1.17338,1.17362,1.17332,1.1736,112,True,0.00018747496838004372
2021-08-25 12:34:00+00:00,1.17362,1.17369,1.17352,1.17352,82,True,-6.816864926463773e-05
2021-08-25 12:35:00+00:00,1.1735,1.17355,1.17331,1.17332,87,True,-0.0001704419564045152
2021-08-25 12:36:00+00:00,1.17331,1.17331,1.17285,1.17312,254,True,-0.00017047101181736927
2021-08-25 12:37:00+00:00,1.17312,1.17331,1.17306,1.17308,93,True,-3.4097689884899095e-05
2021-08-25 12:38:00+00:00,1.17306,1.1731,1.17262,1.17284,166,True,-0.0002046105586184757
2021-08-25 12:39:00+00:00,1.17285,1.17296,1.1728,1.17281,122,True,-2.5579263745069005e-05
2021-08-25 12:40:00+00:00,1.17282,1.17286,1.17262,1.17282,172,True,8.526493948493787e-06
2021-08-25 12:41:00+00:00,1.17284,1.173,1.17278,1.17294,151,True,0.00010231225709769641
2021-08-25 12:42:00+00:00,1.17296,1.17296,1.17276,1.1728,116,True,-0.00011936531769613294
2021-08-25 12:43:00+00:00,1.17278,1.17307,1.17274,1.17305,150,True,0.00021314235858745404
2021-08-25 12:44:00+00:00,1.17306,1.17326,1.17306,1.1732,123,True,0.00012786361232141352
2021-08-25 12:45:00+00:00,1.17318,1.17322,1.17311,1.17316,88,True,-3.4095364738482206e-05
2021-08-25 12:46:00+00:00,1.17316,1.17322,1.17314,1.17321,51,True,4.261902428658887e-05
2021-08-25 12:47:00+00:00,1.1732,1.1733,1.17318,1.17325,52,True,3.4093911682925924e-05
2021-08-25 12:48:00+00:00,1.17326,1.17326,1.17318,1.1732,95,True,-4.2617571231012926e-05
2021-08-25 12:49:00+00:00,1.1732,1.17323,1.17316,1.17316,54,True,-3.4095364738482206e-05
2021-08-25 12:50:00+00:00,1.17317,1.17336,1.17316,1.1733,51,True,0.00011932869102066862
2021-08-25 12:51:00+00:00,1.17332,1.17332,1.17324,1.17325,65,True,-4.261575505112443e-05
2021-08-25 12:52:00+00:00,1.17326,1.17337,1.17316,1.17336,81,True,9.375226397285192e-05
2021-08-25 12:53:00+00:00,1.17334,1.17338,1.17328,1.17328,65,True,-6.818259301025848e-05
2021-08-25 12:54:00+00:00,1.1733,1.17345,1.1733,1.17342,101,True,0.00011931648712311743
2021-08-25 12:55:00+00:00,1.17342,1.1735,1.17338,1.17348,67,True,5.1131279571631046e-05
2021-08-25 12:56:00+00:00,1.17346,1.1735,1.17342,1.17346,77,True,-1.7043469369093925e-05
2021-08-25 12:57:00+00:00,1.17347,1.17348,1.17336,1.17342,89,True,-3.408781020240442e-05
2021-08-25 12:58:00+00:00,1.17342,1.17342,1.17331,1.17337,21,True,-4.2611396850571985e-05
2021-08-25 12:59:00+00:00,1.17339,1.17342,1.17324,1.17326,124,True,-9.375146493536079e-05
2021-08-25 13:00:00+00:00,1.17325,1.17328,1.17314,1.17325,87,True,-8.523296299765032e-06
2021-08-25 13:01:00+00:00,1.17324,1.17332,1.17318,1.17322,61,True,-2.5570324787147627e-05
2021-08-25 13:02:00+00:00,1.17324,1.17326,1.1731,1.17325,117,True,2.557032478717434e-05
2021-08-25 13:03:00+00:00,1.17326,1.1733,1.17314,1.1732,83,True,-4.2617571231012926e-05
2021-08-25 13:04:00+00:00,1.1732,1.1733,1.17307,1.1733,67,True,8.52333262822488e-05
2021-08-25 13:05:00+00:00,1.17331,1.17349,1.1733,1.17348,89,True,0.00015340168260601875
2021-08-25 13:06:00+00:00,1.17346,1.17347,1.17341,1.17344,79,True,-3.4087229222875836e-05
2021-08-25 13:07:00+00:00,1.17345,1.17395,1.17344,1.1739,185,True,0.0003919330015150956
2021-08-25 13:08:00+00:00,1.17388,1.17422,1.17388,1.17422,139,True,0.0002725584739971451
2021-08-25 13:09:00+00:00,1.17422,1.1743,1.1742,1.17424,84,True,1.7032438278943783e-05
2021-08-25 13:10:00+00:00,1.17426,1.17447,1.17424,1.17445,113,True,0.00017882308909201384
2021-08-25 13:11:00+00:00,1.17443,1.17446,1.17432,1.17445,87,True,0.0
2021-08-25 13:12:00+00:00,1.17444,1.1745,1.17432,1.17432,102,True,-0.00011069623686668426
2021-08-25 13:13:00+00:00,1.17434,1.17435,1.17418,1.1742,114,True,-0.00010219201889237365
2021-08-25 13:14:00+00:00,1.17422,1.17433,1.17414,1.1743,51,True,8.516074094999165e-05
2021-08-25 13:15:00+00:00,1.17431,1.17435,1.1742,1.17428,55,True,-1.7031568011597674e-05
2021-08-25 13:16:00+00:00,1.17428,1.17429,1.17418,1.17422,59,True,-5.109644455011559e-05
2021-08-25 13:17:00+00:00,1.1742,1.1742,1.17381,1.17401,106,True,-0.00017885811914490626
2021-08-25 13:18:00+00:00,1.17402,1.1741,1.17398,1.17402,102,True,8.517778733831371e-06
2021-08-25 13:19:00+00:00,1.17401,1.17404,1.17393,1.174,70,True,-1.703563002068327e-05
2021-08-25 13:20:00+00:00,1.17401,1.17409,1.17394,1.17407,111,True,5.962343543486952e-05
2021-08-25 13:21:00+00:00,1.17408,1.17428,1.17398,1.1742,99,True,0.00011071980660891552
2021-08-25 13:22:00+00:00,1.17421,1.17421,1.17396,1.17404,101,True,-0.00013627227221030692
2021-08-25 13:23:00+00:00,1.17403,1.17418,1.17396,1.17414,97,True,8.517234629412421e-05
2021-08-25 13:24:00+00:00,1.17412,1.1742,1.17402,1.17402,72,True,-0.00010220768610684093
2021-08-25 13:25:00+00:00,1.174,1.1741,1.17398,1.17406,53,True,3.40703894277929e-05
2021-08-25 13:26:00+00:00,1.17404,1.17407,1.17402,1.17407,27,True,8.517415986202771e-06
2021-08-25 13:27:00+00:00,1.17406,1.17409,1.17388,1.17394,92,True,-0.0001107320668419542
2021-08-25 13:28:00+00:00,1.17395,1.17401,1.17382,1.17396,68,True,1.70365007031947e-05
2021-08-25 13:29:00+00:00,1.17395,1.17404,1.17391,1.17398,77,True,1.703621046586467e-05
2021-08-25 13:30:00+00:00,1.17396,1.17408,1.1738,1.17398,196,True,0.0
2021-08-25 13:31:00+00:00,1.174,1.17416,1.17391,1.17412,159,True,0.00011924534744342645
2021-08-25 13:32:00+00:00,1.1741,1.17412,1.17386,1.17392,151,True,-0.00017035484956274578
2021-08-25 13:33:00+00:00,1.17392,1.17393,1.1736,1.17365,150,True,-0.00023002509078790797
2021-08-25 13:34:00+00:00,1.17367,1.17368,1.17345,1.17354,171,True,-9.372909741487514e-05
2021-08-25 13:35:00+00:00,1.17356,1.17379,1.17352,1.17374,129,True,0.00017041000688801643
2021-08-25 13:36:00+00:00,1.17372,1.1738,1.17356,1.1736,149,True,-0.00011928395559738542
2021-08-25 13:37:00+00:00,1.17362,1.17374,1.1736,1.17371,75,True,9.372430576318959e-05
2021-08-25 13:38:00+00:00,1.17373,1.17378,1.17365,1.1737,55,True,-8.52002845701014e-06
2021-08-25 13:39:00+00:00,1.17372,1.17372,1.17349,1.17352,114,True,-0.00015337292657089456
2021-08-25 13:40:00+00:00,1.1735,1.17357,1.173,1.1731,301,True,-0.0003579616678325719
2021-08-25 13:41:00+00:00,1.17308,1.1733,1.17302,1.17327,174,True,0.00014490468280565946
2021-08-25 13:42:00+00:00,1.17326,1.17337,1.17313,1.17331,193,True,3.409216817996269e-05
2021-08-25 13:43:00+00:00,1.1733,1.17354,1.17326,1.17352,138,True,0.00017896481684675665
2021-08-25 13:44:00+00:00,1.1735,1.17376,1.1735,1.17361,108,True,7.668940369228323e-05
2021-08-25 13:45:00+00:00,1.17362,1.17376,1.17359,1.17368,96,True,5.964324818893691e-05
2021-08-25 13:46:00+00:00,1.17366,1.1738,1.17365,1.17366,92,True,-1.7040565065650713e-05
2021-08-25 13:47:00+00:00,1.17368,1.17368,1.17352,1.17358,120,True,-6.816516421908333e-05
2021-08-25 13:48:00+00:00,1.17358,1.1736,1.1733,1.17344,149,True,-0.00011930021914266654
2021-08-25 13:49:00+00:00,1.17342,1.17348,1.17322,1.1733,98,True,-0.00011931445338307039
2021-08-25 13:50:00+00:00,1.1733,1.17336,1.17316,1.1732,142,True,-8.523332628211457e-05
2021-08-25 13:51:00+00:00,1.17322,1.17327,1.17311,1.17316,95,True,-3.4095364738482206e-05
2021-08-25 13:52:00+00:00,1.17317,1.1733,1.17308,1.17324,124,True,6.818956702266631e-05
2021-08-25 13:53:00+00:00,1.17324,1.17334,1.1732,1.17328,90,True,3.409303990912996e-05
